# iTOW 10185400
D 0000.159 17.1  51.9
D 0000.158 17.0  52.8
D 0000.158 17.8  52.3
D 0000.158 17.2  52.3
D 0000.159 16.4  52.1
D 0000.159 17.2  52.8
D 0000.158 17.2  52.2
D 0000.158 17.0  52.4
D 0000.159 17.1  52.7
# end 10591400
# iTOW 10595800
D 0000.158 16.2  52.2
D 0000.158 17.1  52.0
D 0000.158 17.1  52.1
D 0000.158 16.8  52.5
D 0000.158 16.9  52.3
D 0000.159 16.4  52.5
D 0000.158 16.4  52.3
D 0000.158 16.8  51.7
D 0000.158 17.3  52.6
D 0000.158 16.4  52.0
D 0000.159 16.8  52.7
D 0000.159 17.2  51.9
D 0000.159 16.4  53.0
D 0000.158 17.3  52.3
D 0000.158 16.8  52.1
D 0000.159 16.1  52.6
D 0000.159 17.2  52.8
D 0000.159 17.2  52.1
D 0000.158 17.4  52.1
D 0000.159 16.8  52.5
D 0000.159 16.2  52.5
D 0000.159 17.4  51.7
# end 10595800
# iTOW 10614400
D 0000.160 16.6  51.6
D 0000.158 16.4  51.8
D 0000.158 17.4  52.2
D 0000.158 16.2  52.0
D 0000.159 16.7  52.5
D 0000.158 16.1  52.7
D 0000.159 16.6  52.5
D 0000.159 16.8  52.8
D 0000.158 16.9  52.8
D 0000.158 16.9  52.4
D 0000.159 16.6  52.3
D 0000.158 16.7  52.7
D 0000.158 16.9  52.2
D 0000.159 16.9  53.0
D 0000.159 16.0  52.0
D 0000.159 16.9  51.8
D 0000.159 17.3  52.1
D 0000.158 17.0  52.0
D 0000.159 16.8  52.6
D 0000.159 16.8  52.6
D 0000.158 16.9  52.8
D 0000.159 16.7  52.3
# end 10614400
# iTOW 10618600
D 0000.158 16.6  51.8
D 0000.158 17.1  51.9
D 0000.158 17.4  52.6
D 0000.159 17.2  52.0
D 0000.159 17.1  52.0
D 0000.158 16.7  52.8
D 0000.159 16.8  52.0
D 0000.159 17.2  52.8
D 0000.159 17.0  52.6
D 0000.158 16.8  52.3
D 0000.158 16.6  51.2
D 0000.159 17.0  52.5
D 0000.159 17.2  52.5
D 0000.159 17.2  52.0
D 0000.158 17.0  52.5
D 0000.158 16.4  53.1
D 0000.159 17.1  52.3
D 0000.159 16.8  52.2
D 0000.158 17.5  52.2
D 0000.159 17.2  52.6
D 0000.158 16.6  52.2
D 0000.159 16.4  52.5
# end 10618600
# iTOW 10622800
D 0000.159 16.4  52.5
D 0000.159 16.8  53.0
D 0000.159 17.0  51.9
D 0000.159 17.1  52.1
D 0000.158 17.2  52.2
D 0000.158 17.3  53.1
D 0000.159 17.1  52.0
D 0000.158 16.4  52.2
D 0000.158 17.3  52.5
D 0000.158 17.5  52.2
D 0000.158 16.1  52.5
D 0000.158 16.9  52.0
D 0000.159 16.7  52.0
D 0000.158 17.0  52.0
D 0000.159 16.9  52.0
D 0000.159 16.7  52.4
D 0000.159 16.6  52.1
D 0000.159 17.2  52.6
D 0000.158 17.0  52.0
D 0000.158 16.7  52.1
D 0000.158 16.1  52.7
D 0000.159 16.4  52.0
# end 10622800
# iTOW 10627200
D 0000.159 16.4  52.5
D 0000.158 16.9  52.0
D 0000.158 17.1  52.3
D 0000.159 16.9  52.0
D 0000.159 17.0  52.4
D 0000.159 16.7  51.9
D 0000.158 16.9  52.6
D 0000.158 17.0  51.9
D 0000.159 17.2  52.2
D 0000.158 17.0  52.4
D 0000.159 17.0  52.2
D 0000.158 17.0  51.9
D 0000.159 17.0  52.5
D 0000.159 17.2  52.6
D 0000.159 16.8  52.0
D 0000.158 16.7  52.2
D 0000.158 17.4  51.7
D 0000.159 16.2  52.3
D 0000.159 17.0  52.6
D 0000.159 16.7  52.2
D 0000.159 17.0  52.7
D 0000.159 17.2  51.7
# end 10627200
# iTOW 10644200
D 0000.158 17.4  52.1
D 0000.159 16.7  52.6
D 0000.159 17.4  52.5
D 0000.158 17.2  52.0
D 0000.158 16.8  52.0
D 0000.159 16.8  52.0
D 0000.159 16.0  52.3
D 0000.159 16.7  52.4
D 0000.159 16.2  52.4
D 0000.159 16.4  52.6
D 0000.159 17.2  51.7
D 0000.159 16.8  52.9
D 0000.159 16.2  51.6
D 0000.158 16.6  52.0
D 0000.158 17.0  51.9
D 0000.158 16.8  52.5
D 0000.159 17.3  51.7
D 0000.159 17.0  52.3
D 0000.158 17.2  52.5
D 0000.158 17.1  52.2
D 0000.158 17.2  52.4
D 0000.159 16.8  51.8
# end 10644200
# iTOW 10648600
D 0000.159 17.2  52.3
D 0000.158 17.0  51.9
D 0000.159 16.4  52.7
D 0000.159 17.3  52.5
D 0000.158 17.2  52.7
D 0000.158 16.6  52.0
D 0000.158 16.9  51.7
D 0000.158 17.2  52.4
D 0000.158 16.4  52.3
D 0000.159 17.2  52.3
D 0000.159 16.8  52.5
D 0000.159 16.9  52.2
D 0000.158 17.0  52.6
D 0000.159 16.4  51.8
D 0000.159 16.7  52.3
D 0000.159 16.9  52.3
D 0000.159 16.9  52.0
D 0000.159 17.3  52.1
D 0000.158 17.2  52.3
D 0000.159 16.8  51.9
D 0000.158 16.1  52.5
D 0000.158 17.2  52.0
# end 10648600
# iTOW 10664800
D 0000.159 17.1  52.5
D 0000.158 17.1  52.8
D 0000.158 17.0  52.5
D 0000.158 17.0  52.5
D 0000.158 17.0  52.4
D 0000.159 17.1  51.9
D 0000.158 16.9  52.7
D 0000.159 16.6  52.6
D 0000.158 17.1  52.2
D 0000.158 17.0  52.1
D 0000.159 17.3  52.0
D 0000.158 16.4  52.6
D 0000.158 17.2  52.5
D 0000.159 17.0  51.9
D 0000.159 16.4  52.5
D 0000.159 17.1  52.3
D 0000.158 16.8  52.5
D 0000.159 17.1  52.2
D 0000.158 17.1  52.2
D 0000.159 16.9  52.7
D 0000.158 16.6  52.5
D 0000.159 16.7  52.1
# end 10664800
# iTOW 10669000
D 0000.158 16.6  52.9
D 0000.158 17.2  52.0
D 0000.159 17.1  52.1
D 0000.158 17.6  51.9
D 0000.159 16.1  52.1
D 0000.159 15.8  52.2
D 0000.158 16.9  52.7
D 0000.158 16.9  51.7
D 0000.159 16.6  52.2
D 0000.159 17.2  53.3
D 0000.159 17.0  52.9
D 0000.159 16.8  51.7
D 0000.159 17.1  52.3
D 0000.158 16.9  52.4
D 0000.159 17.0  52.7
D 0000.159 17.3  52.0
D 0000.159 16.9  52.3
D 0000.159 17.1  52.1
D 0000.158 16.4  51.7
D 0000.159 17.0  52.1
D 0000.158 17.2  51.7
D 0000.158 16.7  52.3
# end 10669000
# iTOW 10673400
D 0000.158 17.0  52.3
D 0000.159 16.9  51.9
D 0000.159 16.7  52.5
D 0000.159 17.0  52.1
D 0000.158 16.7  51.5
D 0000.159 17.1  52.8
D 0000.159 17.4  52.4
D 0000.159 16.8  51.9
D 0000.158 17.1  52.8
D 0000.158 17.1  51.9
D 0000.158 16.9  52.7
D 0000.158 17.0  51.9
D 0000.159 16.4  52.8
D 0000.159 17.2  51.6
D 0000.158 16.1  52.3
D 0000.159 16.9  52.5
D 0000.159 16.7  52.3
D 0000.159 16.2  52.8
D 0000.159 16.9  51.9
D 0000.159 16.9  51.7
D 0000.159 17.2  52.3
D 0000.158 16.6  51.7
# end 10673400
# iTOW 10689800
D 0000.159 16.4  52.7
D 0000.159 16.7  52.1
D 0000.159 17.0  52.0
D 0000.159 16.8  52.5
D 0000.158 17.0  52.6
D 0000.159 16.7  52.7
D 0000.158 17.1  52.2
D 0000.159 16.6  51.7
D 0000.159 17.4  51.6
D 0000.158 16.6  52.7
D 0000.158 16.7  52.6
D 0000.158 17.2  51.9
D 0000.159 16.2  52.2
D 0000.159 16.4  52.2
D 0000.159 16.8  51.7
D 0000.158 17.2  52.0
D 0000.158 16.6  52.0
D 0000.159 16.8  52.0
D 0000.159 16.6  51.9
D 0000.158 17.1  52.3
D 0000.159 17.1  51.6
D 0000.159 16.4  51.9
# end 10689800
# iTOW 10694000
D 0000.159 17.0  52.2
D 0000.159 16.6  52.3
D 0000.159 17.4  51.9
D 0000.159 16.6  52.2
D 0000.159 16.8  51.6
D 0000.159 16.7  52.2
D 0000.158 17.2  51.9
D 0000.158 17.3  52.6
D 0000.159 17.1  52.0
D 0000.159 16.8  52.5
D 0000.159 17.4  51.9
D 0000.159 16.4  52.5
D 0000.159 17.0  52.3
D 0000.158 16.4  52.5
D 0000.158 17.2  52.1
D 0000.158 17.2  52.7
D 0000.159 17.3  51.7
D 0000.158 16.8  51.9
D 0000.158 17.5  52.2
D 0000.158 16.4  52.5
D 0000.159 16.2  52.2
D 0000.159 16.8  52.3
# end 10694000
# iTOW 10698400
D 0000.159 17.2  52.1
D 0000.159 17.0  51.4
D 0000.158 16.8  52.2
D 0000.159 16.4  51.7
D 0000.159 16.9  51.7
D 0000.158 17.3  51.7
D 0000.158 16.7  52.5
D 0000.159 17.1  52.5
D 0000.159 17.3  52.4
D 0000.159 17.1  51.7
D 0000.159 16.8  51.9
D 0000.159 17.2  52.3
D 0000.159 16.7  52.2
D 0000.159 16.4  52.1
D 0000.158 16.6  52.5
D 0000.158 16.2  52.6
D 0000.158 16.7  52.1
D 0000.159 17.1  52.0
D 0000.158 17.2  52.1
D 0000.158 16.4  52.2
D 0000.158 16.9  51.7
D 0000.159 16.4  52.6
# end 10698400
# iTOW 10702800
D 0000.159 17.5  52.5
D 0000.158 17.2  52.3
D 0000.159 17.2  52.5
D 0000.158 17.1  52.5
D 0000.159 16.8  52.0
D 0000.158 16.2  52.0
D 0000.158 17.0  52.7
D 0000.158 16.7  52.3
D 0000.158 17.0  52.0
D 0000.158 16.8  52.0
D 0000.159 17.3  51.8
D 0000.159 16.4  52.1
D 0000.159 16.7  52.1
D 0000.159 16.8  52.1
D 0000.158 16.8  52.8
D 0000.159 17.2  52.2
D 0000.158 17.1  52.5
D 0000.159 16.6  51.3
D 0000.158 17.4  52.1
D 0000.158 16.8  52.5
D 0000.158 17.0  52.5
D 0000.158 17.1  52.9
# end 10702800
# iTOW 10707000
D 0000.159 17.1  52.0
D 0000.159 16.6  52.5
D 0000.158 16.6  51.7
D 0000.159 17.0  52.6
D 0000.158 16.8  52.5
D 0000.159 17.3  52.5
D 0000.158 17.0  51.9
D 0000.159 17.2  52.3
D 0000.158 17.3  52.0
D 0000.159 17.5  52.8
D 0000.159 16.9  52.7
D 0000.159 17.2  52.8
D 0000.158 17.0  53.2
D 0000.158 17.3  52.2
D 0000.159 17.5  52.4
D 0000.159 16.4  52.8
D 0000.159 16.9  52.5
D 0000.159 17.2  51.6
D 0000.158 17.0  52.8
D 0000.159 17.0  51.5
D 0000.158 16.7  52.3
D 0000.158 17.0  52.6
# end 10707000
# iTOW 10711200
D 0000.158 16.9  51.9
D 0000.158 16.8  51.7
D 0000.158 17.2  51.7
D 0000.159 17.0  52.2
D 0000.159 16.7  52.4
D 0000.158 16.1  52.1
D 0000.158 16.7  52.2
D 0000.159 17.1  52.0
D 0000.159 17.0  51.5
D 0000.159 17.2  52.7
D 0000.159 16.2  52.3
D 0000.159 16.8  51.5
D 0000.159 16.6  52.6
D 0000.159 16.8  52.3
D 0000.158 17.0  52.4
D 0000.158 16.4  52.0
D 0000.159 16.8  52.4
D 0000.158 17.0  52.0
D 0000.159 16.8  52.1
D 0000.158 16.9  52.3
D 0000.159 17.0  52.3
D 0000.159 16.7  52.1
# end 10711200
# iTOW 10715400
D 0000.159 17.0  51.7
D 0000.159 16.8  52.2
D 0000.159 17.2  51.2
D 0000.158 16.6  51.1
D 0000.159 17.4  52.5
D 0000.158 16.9  52.6
D 0000.158 16.2  52.7
D 0000.159 16.9  51.9
D 0000.158 17.1  52.5
D 0000.159 16.4  52.6
D 0000.158 16.4  51.9
D 0000.159 16.8  52.3
D 0000.159 17.2  52.3
D 0000.158 16.4  52.3
D 0000.159 16.0  52.5
D 0000.158 16.9  51.4
D 0000.159 17.5  51.9
D 0000.158 17.0  53.2
D 0000.158 16.7  51.8
D 0000.159 16.9  52.2
D 0000.159 17.2  52.1
D 0000.159 16.4  52.8
# end 10715400
# iTOW 10719800
D 0000.159 16.9  52.7
D 0000.159 16.9  52.6
D 0000.159 16.9  51.8
D 0000.159 16.8  52.4
D 0000.158 17.1  51.6
D 0000.158 17.0  52.2
D 0000.159 17.0  52.7
D 0000.158 17.2  52.3
D 0000.159 17.1  51.8
D 0000.159 17.2  52.3
D 0000.158 16.9  52.2
D 0000.159 16.6  52.3
D 0000.159 16.4  51.9
D 0000.158 17.2  51.9
D 0000.159 17.0  52.7
D 0000.158 16.9  51.6
D 0000.159 16.4  52.8
D 0000.159 17.3  52.3
D 0000.158 16.4  51.9
D 0000.159 17.2  51.3
D 0000.158 16.4  52.4
D 0000.158 17.1  52.3
# end 10719800
# iTOW 10724200
D 0000.158 17.1  52.6
D 0000.159 17.1  52.5
D 0000.159 16.8  52.0
D 0000.158 16.9  52.7
D 0000.159 16.4  52.2
D 0000.159 16.4  52.8
D 0000.159 16.4  52.5
D 0000.159 16.9  51.9
D 0000.159 17.0  52.0
D 0000.158 16.1  52.0
D 0000.158 16.4  52.0
D 0000.159 17.5  51.5
D 0000.159 16.8  52.0
D 0000.159 16.4  52.5
D 0000.159 16.4  51.7
D 0000.159 17.0  52.0
D 0000.158 16.9  52.7
D 0000.159 16.1  52.8
D 0000.158 16.8  52.5
D 0000.159 16.4  52.3
D 0000.158 17.2  51.7
D 0000.158 16.6  52.0
# end 10724200
# iTOW 10728400
D 0000.159 17.1  52.2
D 0000.158 17.1  52.1
D 0000.158 16.8  51.9
D 0000.159 17.1  51.7
D 0000.159 17.2  52.1
D 0000.159 17.1  52.0
D 0000.159 17.0  52.3
D 0000.158 17.1  52.3
D 0000.158 16.8  52.5
D 0000.159 16.9  52.2
D 0000.159 16.8  51.9
D 0000.158 16.9  52.3
D 0000.159 16.9  51.7
D 0000.158 17.2  52.2
D 0000.159 17.3  51.4
D 0000.159 16.9  52.5
D 0000.159 17.0  51.9
D 0000.158 16.6  52.2
D 0000.158 17.3  52.5
D 0000.159 17.1  52.8
D 0000.159 16.4  52.0
D 0000.159 17.2  52.3
# end 10728400
# iTOW 10732800
D 0000.158 17.0  51.7
D 0000.159 16.8  52.4
D 0000.159 16.4  51.3
D 0000.159 16.6  52.0
D 0000.158 16.8  52.0
D 0000.158 16.7  52.2
D 0000.159 17.3  52.2
D 0000.158 17.1  51.9
D 0000.159 16.8  52.5
D 0000.159 16.8  52.8
D 0000.158 16.4  52.9
D 0000.159 17.2  52.5
D 0000.159 17.1  52.6
D 0000.159 16.4  52.3
D 0000.159 17.3  52.1
D 0000.158 16.7  51.7
D 0000.159 16.9  52.2
D 0000.159 17.1  52.2
D 0000.158 16.7  52.3
D 0000.159 17.3  52.3
D 0000.159 16.9  52.2
D 0000.159 17.1  52.8
# end 10732800
# iTOW 10750800
D 0000.158 16.7  52.4
D 0000.159 16.6  51.7
D 0000.158 16.6  52.2
D 0000.159 17.3  52.5
D 0000.159 16.9  52.7
D 0000.159 16.9  51.8
D 0000.159 16.8  51.6
D 0000.159 17.2  52.8
D 0000.159 16.7  51.5
D 0000.159 16.8  51.7
D 0000.158 17.2  51.7
D 0000.158 16.4  52.5
D 0000.158 17.0  52.2
D 0000.159 16.9  52.3
D 0000.159 16.1  52.0
D 0000.159 16.4  52.5
D 0000.158 16.8  52.6
D 0000.159 16.9  52.1
D 0000.158 17.4  51.7
D 0000.158 16.4  51.9
D 0000.159 17.1  52.7
D 0000.158 17.1  52.4
# end 10750800
# iTOW 10755000
D 0000.158 17.1  51.5
D 0000.159 16.9  51.8
D 0000.158 17.2  51.9
D 0000.158 17.2  52.6
D 0000.158 17.1  51.9
D 0000.159 16.4  52.5
D 0000.158 16.1  52.3
D 0000.158 16.7  52.2
D 0000.158 16.1  52.5
D 0000.158 16.4  51.7
D 0000.159 17.0  51.6
D 0000.158 16.8  51.9
D 0000.159 17.2  52.0
D 0000.159 16.4  51.9
D 0000.158 17.0  51.7
D 0000.158 17.0  51.9
D 0000.158 16.6  51.7
D 0000.159 17.0  52.0
D 0000.159 17.1  52.0
D 0000.158 17.3  52.5
D 0000.159 16.9  51.8
D 0000.159 16.9  52.3
# end 10755000
# iTOW 10759400
D 0000.158 17.2  52.3
D 0000.158 16.6  51.7
D 0000.158 16.2  52.0
D 0000.158 17.1  52.3
D 0000.158 16.8  52.0
D 0000.158 17.1  51.9
D 0000.158 17.1  52.6
D 0000.159 17.1  52.0
D 0000.158 16.7  52.5
D 0000.158 17.2  51.4
D 0000.158 17.3  52.3
D 0000.159 17.0  51.8
D 0000.158 16.8  52.8
D 0000.159 16.8  52.7
D 0000.158 16.4  52.0
D 0000.158 17.1  52.5
D 0000.159 17.4  53.0
D 0000.159 17.0  52.2
D 0000.158 17.6  52.2
D 0000.159 17.2  52.3
D 0000.158 16.4  51.9
D 0000.159 16.6  52.5
# end 10759400
# iTOW 10763600
D 0000.158 17.0  52.2
D 0000.158 16.7  52.2
D 0000.159 16.7  51.9
D 0000.158 17.2  52.2
D 0000.159 16.9  51.5
D 0000.159 16.8  51.7
D 0000.158 17.2  52.3
D 0000.159 16.4  51.7
D 0000.158 16.4  51.6
D 0000.159 17.0  52.0
D 0000.159 17.0  52.3
D 0000.159 16.8  52.6
D 0000.159 16.8  51.7
D 0000.159 17.1  52.1
D 0000.159 17.0  52.1
D 0000.158 16.8  52.0
D 0000.159 17.0  52.2
D 0000.158 17.2  52.1
D 0000.159 16.7  53.0
D 0000.159 17.1  52.3
D 0000.159 17.0  52.7
D 0000.158 16.2  52.5
# end 10763600
# iTOW 10768000
D 0000.159 17.0  52.2
D 0000.159 16.8  51.8
D 0000.158 16.7  52.5
D 0000.158 16.8  51.9
D 0000.158 16.9  52.6
D 0000.158 17.2  52.2
D 0000.159 17.1  51.7
D 0000.159 17.2  51.9
D 0000.159 17.3  52.3
D 0000.159 17.4  52.0
D 0000.159 17.3  52.3
D 0000.158 16.6  52.2
D 0000.159 16.9  51.9
D 0000.159 16.6  51.8
D 0000.159 17.0  52.4
D 0000.158 17.2  52.8
D 0000.159 16.8  51.8
D 0000.159 16.4  51.8
D 0000.159 17.0  51.7
D 0000.158 16.4  52.1
D 0000.159 17.3  52.6
D 0000.158 17.0  51.9
# end 10768000
# iTOW 10772200
D 0000.159 16.7  51.8
D 0000.159 17.0  52.3
D 0000.159 16.6  52.2
D 0000.159 16.9  52.0
D 0000.158 16.9  52.7
D 0000.158 17.2  52.0
D 0000.158 17.5  52.5
D 0000.158 17.0  52.3
D 0000.158 16.9  52.4
D 0000.159 17.1  52.5
D 0000.159 17.1  52.5
D 0000.159 17.1  52.2
D 0000.158 17.0  51.9
D 0000.159 17.3  52.7
D 0000.159 17.1  52.5
D 0000.159 16.6  51.1
D 0000.159 16.4  51.9
D 0000.159 17.2  52.5
D 0000.159 17.0  52.0
D 0000.159 16.9  52.3
D 0000.159 17.2  52.8
D 0000.159 17.3  52.2
# end 10772200
# iTOW 10776600
D 0000.159 16.6  52.5
D 0000.158 16.9  52.2
D 0000.159 16.8  52.4
D 0000.159 17.0  52.8
D 0000.159 17.0  52.6
D 0000.159 17.2  52.6
D 0000.158 16.8  52.3
D 0000.159 16.8  51.7
D 0000.159 16.8  52.1
D 0000.159 17.1  51.8
D 0000.158 16.4  51.2
D 0000.159 16.4  52.4
D 0000.159 16.4  52.2
D 0000.159 16.9  52.4
D 0000.158 16.7  51.9
D 0000.159 16.9  52.0
D 0000.158 17.0  52.3
D 0000.159 16.9  52.7
D 0000.159 17.3  52.6
D 0000.158 17.1  52.6
D 0000.158 16.6  52.5
D 0000.158 17.2  52.3
# end 10776600
# iTOW 10791800
D 0000.159 16.7  51.5
D 0000.159 16.8  51.9
D 0000.158 17.1  52.1
D 0000.159 17.1  51.5
D 0000.158 17.4  52.5
D 0000.158 16.9  52.3
D 0000.159 16.6  52.8
D 0000.159 17.1  52.5
D 0000.159 16.7  52.2
D 0000.158 16.2  52.2
D 0000.159 16.8  51.8
D 0000.159 17.1  52.2
D 0000.158 16.6  51.7
D 0000.159 17.3  51.8
D 0000.158 17.1  51.8
D 0000.158 17.2  52.2
D 0000.158 17.3  51.8
D 0000.159 16.6  52.5
D 0000.158 16.9  52.2
D 0000.158 17.1  51.9
D 0000.159 17.2  51.9
D 0000.158 16.4  51.5
# end 10791800
# iTOW 10796000
D 0000.158 17.2  52.1
D 0000.159 17.1  52.3
D 0000.159 17.0  51.9
D 0000.159 17.1  52.2
D 0000.158 16.9  52.3
D 0000.159 16.4  53.0
D 0000.159 16.8  51.6
D 0000.159 17.1  51.9
D 0000.158 16.6  52.2
D 0000.158 16.9  52.1
D 0000.159 17.6  52.2
D 0000.159 16.4  51.5
D 0000.159 17.2  51.9
D 0000.158 16.6  52.5
D 0000.159 16.7  51.7
D 0000.159 17.3  51.9
D 0000.158 17.0  52.0
D 0000.159 16.7  52.1
D 0000.158 16.4  52.2
D 0000.158 16.8  52.2
D 0000.158 16.7  51.7
D 0000.158 17.2  52.4
# end 10796000
# iTOW 10800200
D 0000.159 16.7  52.7
D 0000.159 16.4  52.5
D 0000.159 16.9  52.3
D 0000.158 16.4  52.9
D 0000.159 17.0  52.8
D 0000.158 17.0  52.5
D 0000.158 16.4  52.6
D 0000.158 17.2  52.0
D 0000.159 16.7  51.9
D 0000.159 16.9  52.0
D 0000.158 17.1  51.9
D 0000.159 16.9  52.2
D 0000.159 16.8  52.1
D 0000.159 17.0  52.0
D 0000.158 16.9  52.3
D 0000.158 17.6  52.7
D 0000.159 16.8  51.9
D 0000.159 17.2  51.9
D 0000.158 16.7  51.9
D 0000.158 17.2  52.1
D 0000.158 17.3  52.1
D 0000.159 16.9  52.4
# end 10800200
# iTOW 10804600
D 0000.158 16.7  52.0
D 0000.158 16.7  51.9
D 0000.159 17.1  52.8
D 0000.158 16.4  52.0
D 0000.159 17.1  52.3
D 0000.158 17.0  52.8
D 0000.158 16.7  52.2
D 0000.159 17.0  51.9
D 0000.159 16.8  52.2
D 0000.159 17.0  51.5
D 0000.158 16.4  52.2
D 0000.159 17.0  51.3
D 0000.159 17.0  51.5
D 0000.159 17.0  52.0
D 0000.159 16.6  52.6
D 0000.158 16.4  52.4
D 0000.159 17.0  52.8
D 0000.159 17.0  51.6
D 0000.158 16.8  52.6
D 0000.158 17.2  52.0
D 0000.159 17.2  51.7
D 0000.159 16.6  52.3
# end 10804600
# iTOW 10808800
D 0000.158 16.6  52.3
D 0000.159 17.0  51.7
D 0000.159 16.4  52.8
D 0000.159 16.7  51.4
D 0000.158 16.8  52.4
D 0000.158 16.9  52.2
D 0000.159 17.2  51.9
D 0000.158 16.4  51.5
D 0000.158 16.7  52.0
D 0000.158 16.7  52.7
D 0000.159 16.8  52.6
D 0000.159 17.3  52.4
D 0000.159 17.1  51.5
D 0000.159 16.7  52.2
D 0000.158 16.7  51.6
D 0000.159 16.6  52.1
D 0000.159 17.3  52.2
D 0000.158 16.4  51.9
D 0000.159 16.8  52.0
D 0000.159 16.4  51.6
D 0000.159 17.1  52.0
D 0000.159 16.7  52.2
# end 10808800
# iTOW 10813000
D 0000.159 17.1  52.2
D 0000.159 16.9  51.8
D 0000.158 17.0  52.6
D 0000.159 17.0  52.2
D 0000.159 17.0  52.5
D 0000.158 17.4  52.5
D 0000.158 17.4  51.9
D 0000.159 16.7  52.4
D 0000.158 16.9  52.5
D 0000.159 16.8  51.9
D 0000.159 16.9  51.9
D 0000.158 17.2  51.8
D 0000.158 17.1  51.7
D 0000.159 17.1  52.3
D 0000.159 17.1  51.9
D 0000.158 16.8  51.9
D 0000.158 17.2  52.7
D 0000.159 17.0  52.6
D 0000.158 17.0  52.2
D 0000.159 17.1  52.3
D 0000.159 16.8  52.2
D 0000.158 17.1  52.1
# end 10813000
# iTOW 10817400
D 0000.158 16.4  51.7
D 0000.158 16.9  52.3
D 0000.159 17.2  51.8
D 0000.159 16.9  51.9
D 0000.158 16.9  52.5
D 0000.158 17.1  52.2
D 0000.158 17.0  52.3
D 0000.159 17.0  52.6
D 0000.159 16.8  51.9
D 0000.159 17.2  52.2
D 0000.158 16.4  52.5
D 0000.158 16.0  52.0
D 0000.159 16.9  51.9
D 0000.158 16.4  51.9
D 0000.158 17.0  52.5
D 0000.158 17.1  52.5
D 0000.159 17.3  52.5
D 0000.158 16.8  51.5
D 0000.159 16.7  52.0
D 0000.159 16.6  53.0
D 0000.158 17.0  52.1
D 0000.159 17.2  51.7
# end 10817400
# iTOW 10821800
D 0000.158 16.9  52.4
D 0000.159 17.0  52.3
D 0000.158 16.8  52.7
D 0000.158 16.8  52.2
D 0000.158 17.1  51.7
D 0000.159 17.2  52.5
D 0000.159 16.7  52.6
D 0000.159 17.0  52.1
D 0000.158 16.1  52.1
D 0000.159 17.2  52.1
D 0000.159 17.1  52.1
D 0000.159 17.0  52.5
D 0000.158 17.2  51.7
D 0000.158 17.1  52.0
D 0000.158 16.6  52.3
D 0000.159 16.9  52.4
D 0000.158 16.7  51.8
D 0000.158 17.2  52.6
D 0000.159 17.1  52.5
D 0000.158 17.0  51.9
D 0000.159 16.9  52.3
D 0000.159 17.1  51.7
# end 10821800
# iTOW 10826000
D 0000.159 16.8  51.7
D 0000.158 17.2  51.9
D 0000.158 16.9  52.0
D 0000.159 17.3  52.6
D 0000.159 17.2  52.5
D 0000.159 17.0  52.2
D 0000.158 17.0  52.0
D 0000.159 17.0  52.1
D 0000.158 17.2  52.4
D 0000.159 17.3  52.3
D 0000.159 17.4  52.4
D 0000.158 16.9  52.2
D 0000.159 17.0  52.5
D 0000.159 16.4  52.5
D 0000.159 16.8  52.0
D 0000.159 17.2  52.7
D 0000.158 16.8  52.8
D 0000.158 16.8  52.4
D 0000.159 16.9  52.1
D 0000.159 16.9  52.7
D 0000.159 16.7  52.2
D 0000.158 16.4  52.0
# end 10826000
# iTOW 10830200
D 0000.159 17.2  52.0
D 0000.159 17.2  51.6
D 0000.159 17.1  52.6
D 0000.158 16.0  52.9
D 0000.158 16.4  52.3
D 0000.159 16.7  51.5
D 0000.159 17.1  52.5
D 0000.158 16.8  52.1
D 0000.159 16.8  52.8
D 0000.159 17.0  52.4
D 0000.159 17.2  52.5
D 0000.159 16.8  52.4
D 0000.159 17.1  52.4
D 0000.158 17.2  51.9
D 0000.158 17.3  52.7
D 0000.159 16.9  52.0
D 0000.158 17.0  52.6
D 0000.159 17.2  51.9
D 0000.158 16.6  52.3
D 0000.158 17.1  51.9
D 0000.158 17.3  52.4
D 0000.159 17.0  52.1
# end 10830200
# iTOW 10834400
D 0000.159 17.3  52.2
D 0000.158 16.8  52.8
D 0000.158 16.4  52.6
D 0000.158 16.9  52.7
D 0000.159 16.9  52.7
D 0000.159 16.6  52.2
D 0000.159 17.0  52.2
D 0000.158 17.2  52.2
D 0000.159 16.9  52.1
D 0000.158 17.0  52.2
D 0000.159 17.1  51.7
D 0000.158 16.9  51.6
D 0000.159 17.1  51.6
D 0000.159 16.9  52.3
D 0000.158 16.2  51.7
D 0000.159 17.1  52.7
D 0000.159 16.0  52.0
D 0000.158 16.6  51.9
D 0000.159 16.9  51.4
D 0000.159 17.4  51.9
D 0000.158 17.1  51.8
D 0000.158 17.3  51.9
# end 10834400
# iTOW 10838800
D 0000.159 16.4  51.9
D 0000.159 16.7  51.8
D 0000.159 16.4  52.5
D 0000.159 16.9  52.0
D 0000.158 17.0  51.3
D 0000.159 17.1  52.3
D 0000.159 17.3  52.2
D 0000.159 17.4  51.6
D 0000.158 16.9  52.0
D 0000.158 16.8  51.9
D 0000.158 17.2  51.2
D 0000.158 17.1  52.5
D 0000.158 16.9  52.0
D 0000.159 16.6  52.1
D 0000.158 16.9  52.3
D 0000.159 16.8  51.9
D 0000.158 17.0  52.3
D 0000.159 16.4  52.2
D 0000.158 16.4  52.3
D 0000.158 16.8  52.2
